Time,Temperature,Humidity,Light,Loudness,Z_Anomaly,IQR_Anomaly
1623793246,23.75,56.94,627,143.0,False,False
1623793256,23.72,57.31,628,163.0,False,False
1623793266,23.72,57.62,628,158.0,False,False
1623793276,23.72,57.75,627,161.0,False,False
1623793286,23.75,57.81,627,150.0,False,False
1623793296,23.84,57.75,629,139.0,False,False
1623793306,23.84,57.69,627,155.0,False,False
1623793316,23.94,57.5,626,132.0,False,False
1623793326,23.91,57.44,627,165.0,False,False
1623793336,23.94,57.31,629,172.0,False,False
1623793346,23.94,57.31,629,135.0,False,False
1623793356,23.97,57.31,628,159.0,False,False
1623793366,23.88,57.12,628,173.0,False,False
1623793376,23.88,57.06,627,152.0,False,False
1623793386,23.84,57.06,628,143.0,False,False
1623793396,23.88,57.06,627,168.0,False,False
1623793406,23.91,57.06,627,164.0,False,False
1623793416,23.88,57.06,629,148.0,False,False
1623793426,23.81,57.0,627,127.0,False,False
1623793436,23.78,56.94,626,116.0,False,False
1623793446,23.75,56.94,628,146.0,False,False
1623793456,23.78,57.12,627,139.0,False,False
1623793466,23.81,57.19,628,164.0,False,False
1623793476,23.84,57.31,628,149.0,False,False
1623793486,23.91,57.25,627,162.0,False,False
1623793496,23.91,57.25,628,147.0,False,False
1623793506,24.0,57.19,627,144.0,False,False
1623793516,24.03,57.06,627,189.0,False,False
1623793526,24.06,57.06,629,148.0,False,False
1623793536,24.09,56.94,627,168.0,False,False
1623793546,24.12,56.81,629,142.0,False,False
1623793556,24.12,56.69,627,131.0,False,False
1623793566,24.12,56.69,626,161.0,False,False
1623793576,24.16,56.62,626,153.0,False,False
1623793586,24.16,56.62,629,138.0,False,False
1623793596,24.16,56.5,629,134.0,False,False
1623793606,24.19,56.5,627,146.0,False,False
1623793616,24.16,56.5,628,156.0,False,False
1623793626,24.19,56.44,628,167.0,False,False
1623793636,24.12,56.38,627,168.0,False,False
1623793646,24.03,56.19,629,137.0,False,False
1623793656,24.0,56.19,627,187.0,False,False
1623793666,23.91,56.31,627,139.0,False,False
1623793676,23.88,56.5,627,167.0,False,False
1623793686,23.97,56.69,627,145.0,False,False
1623793696,23.94,56.75,627,153.0,False,False
1623793706,24.0,56.75,629,156.0,False,False
1623793716,24.03,56.75,627,138.0,False,False
1623793726,24.0,56.62,629,148.0,False,False
1623793736,24.0,56.75,629,142.0,False,False
1623793746,24.06,56.69,627,194.0,False,False
1623793756,24.06,56.69,629,167.0,False,False
1623793766,24.09,56.69,627,127.0,False,False
1623793776,24.12,56.62,627,144.0,False,False
1623793786,24.22,56.5,627,148.0,False,False
1623793796,24.28,56.25,629,130.0,False,False
1623793806,24.22,56.12,627,162.0,False,False
1623793816,24.19,56.19,629,136.0,False,False
1623793826,24.19,56.12,628,149.0,False,False
1623793836,24.25,56.12,627,136.0,False,False
1623793846,24.22,55.94,627,166.0,False,False
1623793856,24.19,55.94,627,162.0,False,False
1623793866,24.19,55.94,627,136.0,False,False
1623793876,24.22,56.0,629,153.0,False,False
1623793886,24.25,56.06,627,168.0,False,False
1623793896,24.22,56.06,628,138.0,False,False
1623793906,24.16,56.0,627,142.0,False,False
1623793916,24.03,56.0,627,154.0,False,False
1623793926,24.0,56.25,629,146.0,False,False
1623793936,23.97,56.44,628,166.0,False,False
1623793946,23.97,56.56,627,136.0,False,False
1623793956,23.88,56.62,628,135.0,False,False
1623793966,23.84,56.62,628,135.0,False,False
1623793976,23.88,56.69,627,153.0,False,False
1623793986,23.88,56.69,627,136.0,False,False
1623793996,23.84,56.69,627,159.0,False,False
1623794006,23.91,56.69,627,134.0,False,False
1623794016,23.94,56.81,627,161.0,False,False
1623794026,23.94,56.75,627,154.0,False,False
1623794036,24.0,56.81,626,135.0,False,False
1623794046,24.06,56.75,627,142.0,False,False
1623794056,24.03,56.75,627,121.0,False,False
1623794066,23.97,56.62,626,151.0,False,False
1623794076,23.88,56.44,627,156.0,False,False
1623794086,23.84,56.56,626,168.0,False,False
1623794096,23.84,56.56,629,170.0,False,False
1623794106,23.78,56.56,628,170.0,False,False
1623794116,23.75,56.75,627,164.0,False,False
1623794126,23.72,56.69,627,173.0,False,False
1623794136,23.72,56.81,628,183.0,False,False
1623794146,23.69,56.81,628,127.0,False,False
1623794156,23.66,56.81,627,140.0,False,False
1623794166,23.59,56.81,628,129.0,False,False
1623794176,23.62,56.88,629,129.0,False,False
1623794186,23.69,57.0,629,119.0,False,False
1623794196,23.69,57.12,626,194.0,False,False
1623794206,23.75,57.12,627,147.0,False,False
1623794216,23.78,56.81,627,119.0,False,False
1623794226,23.69,56.69,628,133.0,False,False
1623794236,23.69,56.62,627,141.0,False,False
1623794246,23.69,56.75,629,142.0,False,False
1623794256,23.69,56.81,628,118.0,False,False
1623794266,23.72,56.81,629,142.0,False,False
1623794276,23.75,56.88,628,145.0,False,False
1623794286,23.84,56.69,627,118.0,False,False
1623794296,23.84,56.5,629,150.0,False,False
1623794306,23.88,56.25,629,169.0,False,False
1623794316,23.91,56.0,629,163.0,False,False
1623794326,23.94,55.94,627,131.0,False,False
1623794336,23.88,55.81,627,150.0,False,False
1623794346,23.78,55.81,627,164.0,False,False
1623794356,23.69,55.75,627,162.0,False,False
1623794366,23.69,56.06,627,165.0,False,False
1623794376,23.69,56.31,627,136.0,False,False
1623794386,23.75,56.31,628,149.0,False,False
1623794396,23.81,56.38,628,146.0,False,False
1623794406,23.72,56.19,627,120.0,False,False
1623794416,23.72,56.25,627,156.0,False,False
1623794426,23.72,56.38,627,143.0,False,False
1623794436,23.72,56.5,629,167.0,False,False
1623794446,23.75,56.44,628,178.0,False,False
1623794456,23.75,56.5,627,147.0,False,False
1623794466,23.81,56.44,627,142.0,False,False
1623794476,23.84,56.38,629,157.0,False,False
1623794486,23.84,56.31,627,161.0,False,False
1623794496,23.91,56.25,627,144.0,False,False
1623794506,23.84,56.25,629,145.0,False,False
1623794516,23.84,56.19,627,145.0,False,False
1623794526,23.81,56.25,627,143.0,False,False
1623794536,23.78,56.06,629,147.0,False,False
1623794546,23.75,55.94,627,164.0,False,False
1623794556,23.62,56.06,627,152.0,False,False
1623794566,23.59,56.06,629,147.0,False,False
1623794576,23.62,56.31,627,158.0,False,False
1623794586,23.5,56.38,628,163.0,False,False
1623794596,23.44,56.5,627,178.0,False,False
1623794606,23.44,56.69,627,135.0,False,False
1623794616,23.38,56.5,627,143.0,False,False
1623794626,23.34,56.62,627,120.0,False,False
1623794636,23.38,56.81,627,143.0,False,False
1623794646,23.38,56.94,627,130.0,False,False
1623794656,23.47,56.88,626,114.0,False,False
1623794666,23.53,56.88,626,143.0,False,False
1623794676,23.59,56.75,627,182.0,False,False
1623794686,23.66,56.62,629,155.0,False,False
1623794696,23.72,56.5,627,159.0,False,False
1623794706,23.75,56.44,627,162.0,False,False
1623794716,23.81,56.31,627,120.0,False,False
1623794726,23.81,56.19,628,159.0,False,False
1623794736,23.84,56.06,627,169.0,False,False
1623794746,23.84,56.12,626,152.0,False,False
1623794756,23.84,55.94,627,149.0,False,False
1623794766,23.91,55.88,629,120.0,False,False
1623794776,23.88,55.94,627,144.0,False,False
1623794786,23.91,55.88,627,170.0,False,False
1623794796,23.81,55.81,627,146.0,False,False
1623794806,23.75,55.81,627,147.0,False,False
1623794816,23.66,56.0,627,145.0,False,False
1623794826,23.62,56.06,628,155.0,False,False
1623794836,23.59,56.25,627,159.0,False,False
1623794846,23.59,56.25,628,148.0,False,False
1623794856,23.59,56.38,627,158.0,False,False
1623794866,23.62,56.44,627,139.0,False,False
1623794876,23.56,56.44,626,134.0,False,False
1623794886,23.59,56.44,627,163.0,False,False
1623794896,23.56,56.44,627,162.0,False,False
1623794906,23.53,56.5,629,140.0,False,False
1623794916,23.5,56.5,627,200.5,False,True
1623794926,23.53,56.56,627,111.0,False,False
1623794936,23.53,56.56,627,134.0,False,False
1623794946,23.5,56.56,627,143.0,False,False
1623794956,23.5,56.5,627,178.0,False,False
1623794966,23.53,56.44,628,136.0,False,False
1623794976,23.47,56.44,627,168.0,False,False
1623794986,23.5,56.5,627,152.0,False,False
1623794996,23.5,56.38,627,145.0,False,False
1623795006,23.44,56.38,627,138.0,False,False
1623795016,23.47,56.31,629,156.0,False,False
1623795026,23.47,56.12,629,148.0,False,False
1623795036,23.47,55.88,629,155.0,False,False
1623795046,23.44,55.69,627,151.0,False,False
1623795056,23.5,55.75,627,170.0,False,False
1623795066,23.5,55.88,627,143.0,False,False
1623795076,23.59,55.88,628,127.0,False,False
1623795086,23.59,55.81,627,141.0,False,False
1623795096,23.66,55.62,627,176.0,False,False
1623795106,23.62,55.5,627,133.0,False,False
1623795116,23.59,55.56,629,138.0,False,False
1623795126,23.66,55.44,627,150.0,False,False
1623795136,23.72,55.44,627,147.0,False,False
1623795146,23.72,55.19,627,140.0,False,False
1623795156,23.78,55.25,627,175.0,False,False
1623795166,23.78,55.25,627,149.0,False,False
1623795176,23.81,55.38,627,178.0,False,False
1623795186,23.84,55.38,628,156.0,False,False
1623795196,23.81,55.25,629,130.0,False,False
1623795206,23.84,55.31,627,160.0,False,False
1623795216,23.78,55.12,627,160.0,False,False
1623795226,23.75,55.06,627,156.0,False,False
1623795236,23.69,55.25,629,103.0,False,False
1623795246,23.66,55.38,627,172.0,False,False
1623795256,23.56,55.38,627,146.0,False,False
1623795266,23.53,55.5,627,166.0,False,False
1623795276,23.59,55.75,627,148.0,False,False
1623795286,23.53,55.88,627,152.0,False,False
1623795296,23.53,55.81,627,116.0,False,False
1623795306,23.53,55.94,627,127.0,False,False
1623795316,23.44,56.12,628,193.0,False,False
1623795326,23.44,56.06,627,100.5,False,True
1623795336,23.44,56.06,628,138.0,False,False
1623795346,23.34,56.06,628,122.0,False,False
1623795356,23.34,55.94,627,134.0,False,False
1623795366,23.34,56.25,628,144.0,False,False
1623795376,23.38,56.19,629,149.0,False,False
1623795386,23.44,56.06,627,154.0,False,False
1623795396,23.47,56.0,627,146.0,False,False
1623795406,23.47,55.75,629,153.0,False,False
1623795416,23.47,55.75,626,130.0,False,False
1623795426,23.47,55.69,629,163.0,False,False
1623795436,23.47,55.75,627,136.0,False,False
1623795446,23.38,55.62,628,151.0,False,False
1623795456,23.38,55.88,627,188.0,False,False
1623795466,23.28,56.06,627,115.0,False,False
1623795476,23.25,56.19,627,200.5,False,True
1623795486,23.22,56.25,628,100.5,False,True
1623795496,23.22,56.38,629,149.0,False,False
1623795506,23.22,56.31,626,139.0,False,False
1623795516,23.28,56.38,629,153.0,False,False
1623795526,23.34,56.31,629,177.0,False,False
1623795536,23.38,56.25,627,127.0,False,False
1623795546,23.41,56.19,627,200.5,False,True
1623795556,23.34,56.19,627,130.0,False,False
1623795566,23.34,56.12,626,134.0,False,False
1623795576,23.38,55.94,627,153.0,False,False
1623795586,23.38,56.0,629,200.5,False,True
1623795596,23.41,56.0,627,200.5,True,True
1623795606,23.41,56.0,627,130.0,False,False
1623795616,23.44,56.0,627,132.0,False,False
1623795626,23.5,56.0,626,128.0,False,False
1623795636,23.56,55.81,627,124.0,False,False
1623795646,23.56,55.75,629,151.0,False,False
1623795656,23.62,55.75,628,158.0,False,False
1623795666,23.66,55.5,627,138.0,False,False
1623795676,23.72,55.38,627,136.0,False,False
1623795686,23.75,55.25,628,138.0,False,False
1623795696,23.69,55.19,627,142.0,False,False
1623795706,23.69,55.25,627,200.5,True,True
1623795716,23.62,55.25,630,150.0,False,False
1623795726,23.59,55.31,629,200.5,False,True
1623795736,23.56,55.38,627,136.0,False,False
1623795746,23.59,55.44,627,120.0,False,False
1623795756,23.62,55.5,629,172.0,False,False
1623795766,23.66,55.44,627,166.0,False,False
1623795776,23.69,55.38,629,187.0,False,False
1623795786,23.56,55.38,627,132.0,False,False
1623795796,23.62,55.44,627,169.0,False,False
1623795806,23.66,55.44,627,158.0,False,False
1623795816,23.66,55.44,627,176.0,False,False
1623795826,23.66,55.44,630,172.0,False,False
1623795836,23.69,55.38,628,159.0,False,False
1623795846,23.62,55.44,627,141.0,False,False
1623795856,23.59,55.38,627,163.0,False,False
1623795866,23.53,55.44,627,170.0,False,False
1623795876,23.56,55.5,628,126.0,False,False
1623795886,23.5,55.62,627,142.0,False,False
1623795896,23.47,55.62,627,145.0,False,False
1623795906,23.41,55.62,629,127.0,False,False
1623795916,23.38,55.81,627,175.0,False,False
1623795926,23.31,56.0,629,162.0,False,False
1623795936,23.28,56.19,629,144.0,False,False
1623795946,23.31,56.19,627,152.0,False,False
1623795956,23.31,56.25,629,154.0,False,False
1623795966,23.38,56.25,627,117.0,False,False
1623795976,23.38,56.19,627,155.0,False,False
1623795986,23.41,56.19,627,176.0,False,False
1623795996,23.38,56.19,627,145.0,False,False
1623796006,23.34,56.12,629,150.0,False,False
1623796016,23.41,56.19,629,163.0,False,False
1623796026,23.38,56.06,627,154.0,False,False
1623796036,23.47,56.0,627,160.0,False,False
1623796046,23.44,56.12,628,150.0,False,False
1623796056,23.44,56.06,627,173.0,False,False
1623796066,23.5,56.06,627,156.0,False,False
1623796076,23.44,56.12,627,149.0,False,False
1623796086,23.47,56.06,627,151.0,False,False
1623796096,23.47,56.06,627,133.0,False,False
1623796106,23.44,56.19,628,177.0,False,False
1623796116,23.41,56.19,627,153.0,False,False
1623796126,23.41,56.19,629,180.0,False,False
1623796136,23.38,56.19,629,151.0,False,False
1623796146,23.34,56.25,628,174.0,False,False
1623796156,23.28,56.31,629,148.0,False,False
1623796166,23.28,56.44,628,137.0,False,False
1623796176,23.28,56.5,629,200.5,True,True
1623796186,23.25,56.62,627,141.0,False,False
1623796196,23.28,56.56,628,186.0,False,False
1623796206,23.31,56.56,628,114.0,False,False
1623796216,23.34,56.56,628,132.0,False,False
1623796226,23.34,56.5,628,158.0,False,False
1623796236,23.41,56.44,628,159.0,False,False
1623796246,23.41,56.5,627,162.0,False,False
1623796256,23.44,56.44,628,128.0,False,False
1623796266,23.47,56.38,629,148.0,False,False
1623796276,23.47,56.31,629,171.0,False,False
1623796286,23.44,56.25,627,122.0,False,False
1623796296,23.5,56.38,627,150.0,False,False
1623796306,23.5,56.25,629,141.0,False,False
1623796316,23.5,56.25,627,144.0,False,False
1623796326,23.56,56.06,629,132.0,False,False
1623796336,23.59,56.0,627,131.0,False,False
1623796346,23.62,55.94,627,136.0,False,False
1623796356,23.69,55.88,629,127.0,False,False
1623796366,23.72,55.81,629,152.0,False,False
1623796376,23.69,55.88,628,100.5,True,True
1623796386,23.66,55.88,627,172.0,False,False
1623796396,23.53,56.0,629,155.0,False,False
1623796406,23.5,56.19,627,137.0,False,False
1623796416,23.47,56.25,629,158.0,False,False
1623796426,23.41,56.38,627,177.0,False,False
1623796436,23.38,56.5,627,136.0,False,False
1623796446,23.38,56.62,627,110.0,False,False
1623796456,23.31,56.75,628,167.0,False,False
1623796466,23.34,56.94,627,128.0,False,False
1623796476,23.34,56.94,627,160.0,False,False
1623796486,23.38,57.0,627,137.0,False,False
1623796496,23.34,57.0,627,157.0,False,False
1623796506,23.41,57.06,627,144.0,False,False
1623796516,23.44,57.06,627,187.0,False,False
1623796526,23.44,57.06,627,161.0,False,False
1623796536,23.41,57.06,629,100.5,False,True
1623796546,23.38,57.25,629,146.0,False,False
1623796556,23.31,57.25,627,150.0,False,False
1623796566,23.31,57.44,627,171.0,False,False
1623796576,23.25,57.5,626,131.0,False,False
1623796586,23.31,57.56,627,159.0,False,False
1623796596,23.31,57.44,628,153.0,False,False
1623796606,23.38,57.38,628,169.0,False,False
1623796616,23.34,57.31,627,105.0,False,False
1623796626,23.38,57.31,627,138.0,False,False
1623796636,23.34,57.25,628,200.5,False,True
1623796646,23.28,57.38,627,144.0,False,False
1623796656,23.28,57.44,629,142.0,False,False
1623796666,23.34,57.38,629,154.0,False,False
1623796676,23.44,57.38,629,149.0,False,False
1623796686,23.44,57.25,627,182.0,False,False
1623796696,23.5,57.25,627,128.0,False,False
1623796706,23.41,57.25,627,166.0,False,False
1623796716,23.38,57.31,626,135.0,False,False
1623796726,23.34,57.38,627,151.0,False,False
1623796736,23.31,57.5,627,130.0,False,False
1623796746,23.28,57.44,628,147.0,False,False
1623796756,23.28,57.56,627,165.0,False,False
1623796766,23.22,57.62,628,160.0,False,False
1623796776,23.22,57.62,627,152.0,False,False
1623796786,23.28,57.62,627,169.0,False,False
1623796796,23.25,57.75,627,130.0,False,False
1623796806,23.19,57.81,627,127.0,False,False
1623796816,23.22,57.81,627,128.0,False,False
1623796826,23.28,57.81,628,131.0,False,False
1623796836,23.31,57.75,629,169.0,False,False
1623796846,23.31,57.75,626,155.0,False,False
1623796856,23.34,57.62,628,151.0,False,False
1623796866,23.34,57.69,629,139.0,False,False
1623796876,23.38,57.62,629,139.0,False,False
1623796886,23.41,57.62,628,144.0,False,False
1623796896,23.34,57.62,629,135.0,False,False
1623796906,23.38,57.56,627,144.0,False,False
1623796916,23.41,57.56,627,171.0,False,False
1623796926,23.47,57.56,627,146.0,False,False
1623796936,23.44,57.62,627,134.0,False,False
1623796946,23.34,57.69,627,157.0,False,False
1623796956,23.34,57.81,628,133.0,False,False
1623796966,23.31,57.75,626,130.0,False,False
1623796976,23.34,57.81,627,189.0,False,False
1623796986,23.38,57.81,629,157.0,False,False
1623796996,23.38,57.81,627,143.0,False,False
1623797006,23.34,57.81,627,125.0,False,False
1623797016,23.31,57.88,627,163.0,False,False
1623797026,23.25,58.06,626,176.0,False,False
1623797036,23.22,58.06,626,150.0,False,False
1623797046,23.22,58.06,627,134.0,False,False
1623797056,23.25,58.06,628,101.0,False,False
1623797066,23.25,58.06,628,156.0,False,False
1623797076,23.34,58.06,629,169.0,False,False
1623797086,23.41,57.94,627,160.0,False,False
1623797096,23.44,57.88,627,125.0,False,False
1623797106,23.47,57.69,627,152.0,False,False
1623797116,23.47,57.69,627,149.0,False,False
1623797126,23.44,57.75,628,125.0,False,False
1623797136,23.47,57.69,627,160.0,False,False
1623797146,23.38,57.69,626,146.0,False,False
1623797156,23.41,57.81,626,144.0,False,False
1623797166,23.41,57.69,627,147.0,False,False
1623797176,23.41,57.81,629,141.0,False,False
1623797186,23.41,58.0,627,150.0,False,False
1623797196,23.38,58.0,628,120.0,False,False
1623797206,23.34,58.12,627,134.0,False,False
1623797216,23.38,58.19,627,142.0,False,False
1623797226,23.41,58.12,627,139.0,False,False
1623797236,23.5,58.0,627,134.0,False,False
1623797246,23.5,58.0,627,162.0,False,False
1623797256,23.56,58.06,627,146.0,False,False
1623797266,23.56,58.06,628,200.5,True,True
1623797276,23.53,57.94,627,100.5,False,True
1623797286,23.44,57.88,627,143.0,False,False
1623797296,23.47,57.94,629,151.0,False,False
1623797306,23.5,57.88,626,164.0,False,False
1623797316,23.53,57.75,627,109.0,False,False
1623797326,23.47,57.81,627,134.0,False,False
1623797336,23.47,57.88,627,128.0,False,False
1623797346,23.44,57.94,629,139.0,False,False
1623797356,23.44,58.0,629,175.0,False,False
1623797366,23.44,58.0,629,128.0,False,False
1623797376,23.47,57.94,627,147.0,False,False
1623797386,23.41,58.0,628,175.0,False,False
1623797396,23.38,58.06,627,200.5,False,True
1623797406,23.41,58.06,628,161.0,False,False
1623797416,23.34,58.19,627,138.0,False,False
1623797426,23.31,58.25,627,188.0,False,False
1623797436,23.31,58.38,628,162.0,False,False
1623797446,23.31,58.44,628,155.0,False,False
1623797456,23.25,58.5,627,169.0,False,False
1623797466,23.25,58.69,627,163.0,False,False
1623797476,23.28,58.69,627,134.0,False,False
1623797486,23.28,58.62,629,140.0,False,False
1623797496,23.31,58.62,628,146.0,False,False
1623797506,23.38,58.62,627,166.0,False,False
1623797516,23.34,58.75,627,162.0,False,False
1623797526,23.31,58.75,628,176.0,False,False
1623797536,23.41,58.69,627,129.0,False,False
1623797546,23.44,58.56,628,149.0,False,False
1623797556,23.5,58.56,627,135.0,False,False
1623797566,23.5,58.44,627,163.0,False,False
1623797576,23.5,58.38,627,128.0,False,False
1623797586,23.56,58.44,628,179.0,False,False
1623797596,23.44,58.44,627,191.0,False,False
1623797606,23.44,58.56,627,154.0,False,False
1623797616,23.38,58.62,628,135.0,False,False
1623797626,23.41,58.75,627,142.0,False,False
1623797636,23.44,58.56,626,129.0,False,False
1623797646,23.47,58.62,627,200.5,False,True
1623797656,23.56,58.5,628,144.0,False,False
1623797666,23.62,58.5,627,114.0,False,False
1623797676,23.66,58.38,628,176.0,False,False
1623797686,23.69,58.31,629,162.0,False,False
1623797696,23.69,58.19,627,165.0,False,False
1623797706,23.75,58.12,627,173.0,False,False
1623797716,23.78,58.0,627,133.0,False,False
1623797726,23.84,57.88,626,170.0,False,False
1623797736,23.91,57.81,627,173.0,False,False
1623797746,23.88,57.81,629,172.0,False,False
1623797756,23.81,57.88,627,145.0,False,False
1623797766,23.75,57.94,627,155.0,False,False
1623797776,23.75,57.94,627,160.0,False,False
1623797786,23.78,58.06,629,124.0,False,False
1623797796,23.75,58.19,627,140.0,False,False
1623797806,23.72,58.31,628,184.0,False,False
1623797816,23.72,58.44,627,158.0,False,False
1623797826,23.66,58.44,627,148.0,False,False
1623797836,23.62,58.62,628,126.0,False,False
1623797846,23.59,58.69,627,176.0,False,False
1623797856,23.59,58.69,627,154.0,False,False
1623797866,23.5,58.88,627,154.0,False,False
1623797876,23.47,58.81,628,124.0,False,False
1623797886,23.47,58.88,627,175.0,False,False
1623797896,23.47,58.94,627,128.0,False,False
1623797906,23.44,59.0,627,177.0,False,False
1623797916,23.47,59.0,627,200.5,False,True
1623797926,23.53,59.0,627,134.0,False,False
1623797936,23.59,58.94,627,114.0,False,False
1623797946,23.66,58.75,629,150.0,False,False
1623797956,23.66,58.5,629,154.0,False,False
1623797966,23.72,58.38,628,163.0,False,False
1623797976,23.78,58.44,627,149.0,False,False
1623797986,23.84,58.25,628,120.0,False,False
1623797996,23.84,58.19,628,153.0,False,False
1623798006,23.91,58.12,628,150.0,False,False
1623798016,23.91,58.19,627,122.0,False,False
1623798026,23.94,58.12,627,127.0,False,False
1623798036,23.97,58.0,627,158.0,False,False
1623798046,23.97,57.94,627,158.0,False,False
1623798056,24.0,58.0,627,167.0,False,False
1623798066,24.0,57.88,627,144.0,False,False
1623798076,24.0,57.94,627,114.0,False,False
1623798086,24.06,57.81,629,142.0,False,False
1623798096,24.03,57.81,629,156.0,False,False
1623798106,23.97,58.0,628,147.0,False,False
1623798116,23.97,58.0,628,162.0,False,False
1623798126,24.0,58.06,629,137.0,False,False
1623798136,23.94,58.25,627,153.0,False,False
1623798146,24.0,58.25,627,159.0,False,False
1623798156,24.0,58.19,627,116.0,False,False
1623798166,24.03,58.12,628,149.0,False,False
1623798176,24.09,58.06,627,143.0,False,False
1623798186,24.12,58.12,629,152.0,False,False
1623798196,24.12,58.12,629,152.0,False,False
1623798206,24.19,58.12,629,167.0,False,False
1623798216,24.22,58.06,627,154.0,False,False
1623798226,24.25,57.94,627,148.0,False,False
1623798236,24.19,58.06,629,151.0,False,False
1623798246,24.19,58.06,627,159.0,False,False
1623798256,24.12,58.19,627,177.0,False,False
1623798266,24.06,58.25,627,141.0,False,False
1623798276,24.03,58.19,627,169.0,False,False
1623798286,23.97,58.5,628,138.0,False,False
1623798296,23.91,58.62,629,188.0,False,False
1623798306,23.91,58.62,628,147.0,False,False
1623798316,23.88,58.75,627,164.0,False,False
1623798326,23.84,58.81,627,138.0,False,False
1623798336,23.91,58.75,627,150.0,False,False
1623798346,23.97,58.69,627,143.0,False,False
1623798356,23.94,58.69,627,121.0,False,False
1623798366,24.0,58.81,627,158.0,False,False
1623798376,24.0,58.69,627,166.0,False,False
1623798386,24.03,58.44,627,141.0,False,False
1623798396,24.06,58.25,627,123.0,False,False
1623798406,24.12,58.19,628,117.0,False,False
1623798416,24.12,58.38,628,127.0,False,False
1623798426,24.12,58.38,627,145.0,False,False
1623798436,24.16,58.44,628,127.0,False,False
1623798446,24.19,58.44,627,136.0,False,False
1623798456,24.19,58.38,628,159.0,False,False
1623798466,24.19,58.31,627,136.0,False,False
1623798476,24.22,58.31,629,151.0,False,False
1623798486,24.25,58.19,627,136.0,False,False
1623798496,24.28,58.19,627,146.0,False,False
1623798506,24.31,58.06,628,128.0,False,False
1623798516,24.38,58.0,627,150.0,False,False
1623798526,24.38,57.81,628,146.0,False,False
1623798536,24.38,57.81,629,127.0,False,False
1623798546,24.41,57.88,627,138.0,False,False
1623798556,24.38,57.88,627,131.0,False,False
1623798566,24.28,58.06,627,146.0,False,False
1623798576,24.25,58.19,630,158.0,False,False
1623798586,24.28,58.12,629,145.0,False,False
1623798596,24.31,58.12,627,166.0,False,False
1623798606,24.34,58.0,628,120.0,False,False
1623798616,24.38,57.94,629,163.0,False,False
1623798626,24.38,57.94,627,144.0,False,False
1623798636,24.44,57.81,628,172.0,False,False
1623798646,24.44,57.94,627,146.0,False,False
1623798656,24.47,57.88,627,174.0,False,False
1623798666,24.53,57.75,627,152.0,False,False
1623798676,24.56,57.75,628,161.0,False,False
1623798686,24.56,57.88,630,156.0,False,False
1623798696,24.53,57.94,627,157.0,False,False
1623798706,24.59,57.88,628,155.0,False,False
1623798716,24.47,57.88,627,150.0,False,False
1623798726,24.44,58.06,627,119.0,False,False
1623798736,24.38,58.19,627,151.0,False,False
1623798746,24.41,58.31,628,173.0,False,False
1623798756,24.5,58.25,627,159.0,False,False
1623798766,24.56,58.19,629,188.0,False,False
1623798776,24.56,58.06,628,132.0,False,False
1623798786,24.59,57.94,630,148.0,False,False
1623798796,24.59,57.75,629,161.0,False,False
1623798806,24.56,57.62,627,147.0,False,False
1623798816,24.59,57.88,629,138.0,False,False
1623798826,24.59,57.62,629,156.0,False,False
1623798836,24.59,57.56,629,169.0,False,False
1623798846,24.5,57.94,627,135.0,False,False
1623798856,24.44,58.19,628,145.0,False,False
1623798866,24.34,58.25,628,142.0,False,False
1623798876,24.38,58.31,627,153.0,False,False
1623798886,24.44,58.38,627,136.0,False,False
1623798896,24.38,58.5,627,168.0,False,False
1623798906,24.34,58.75,627,144.0,False,False
1623798916,24.28,58.75,629,148.0,False,False
1623798926,24.22,58.81,628,153.0,False,False
1623798936,24.25,58.81,627,148.0,False,False
1623798946,24.25,58.94,627,154.0,False,False
1623798956,24.12,59.12,630,179.0,False,False
1623798966,24.12,59.31,627,146.0,False,False
1623798976,24.12,59.44,627,131.0,False,False
1623798986,24.12,59.31,628,155.0,False,False
1623798996,24.09,59.19,627,135.0,False,False
1623799006,24.09,59.12,627,162.0,False,False
1623799016,24.16,59.12,629,159.0,False,False
1623799026,24.16,59.19,628,156.0,False,False
1623799036,24.19,59.25,628,154.0,False,False
1623799046,24.22,59.19,628,153.0,False,False
1623799056,24.28,59.06,628,132.0,False,False
1623799066,24.31,59.0,629,140.0,False,False
1623799076,24.22,59.12,628,137.0,False,False
1623799086,24.12,59.19,627,149.0,False,False
1623799096,24.12,59.12,628,162.0,False,False
1623799106,24.12,59.06,630,147.0,False,False
1623799116,24.19,59.12,628,146.0,False,False
1623799126,24.22,59.12,628,141.0,False,False
1623799136,24.25,59.06,627,178.0,False,False
1623799146,24.22,59.06,628,143.0,False,False
1623799156,24.16,59.19,629,132.0,False,False
1623799166,24.12,59.12,628,128.0,False,False
1623799176,24.12,59.12,627,138.0,False,False
1623799186,24.09,59.44,628,158.0,False,False
1623799196,24.06,59.75,630,134.0,False,False
1623799206,24.03,59.94,628,153.0,False,False
1623799216,24.03,59.81,628,140.0,False,False
1623799226,24.0,59.94,628,136.0,False,False
1623799236,24.0,60.06,628,134.0,False,False
1623799246,23.88,60.44,628,142.0,False,False
1623799256,23.88,60.62,628,131.0,False,False
1623799266,23.91,60.69,628,175.0,False,False
1623799276,23.94,60.62,629,162.0,False,False
1623799286,23.91,60.5,628,142.0,False,False
1623799296,23.97,60.5,627,167.0,False,False
